Sentiment,Review,Movie,ID
positive,"  I've seen Black Panther twice now and I loved it even more the second time around! The world building, the character development, the themes and the villian...loved it all! Wakanda forever!",Black Panther,2519
positive,"  I've seen Love, Simon multiple times and each time is just as enjoyable, if not more so, than the 1st. This movie feels like therapy in a way. You laugh, cry, cheer along with everyone else in the theater, it's happened at every showing I've been to. This movie has made me deal with ghosts from my past, truths about my present, and the reality of my future. This movie means a lot to me, and for that i am thankful. I am not a young man, but I still have a lot of life left in me and I plan on living it to the fullest. I plan on living my life being more myself than I've been in a long time. Those of you that have seen the movie will recognize that quote. I thought turning 40 would be hard, a challenge. Yes, it's been a challenge, but it hasn't been hard. Being honest with myself, taking a real hard look at who I am, who I want to be, and what I want in this life, that has been the challenge and its been the greatest change in my life. Sorry if this post seems sappy, but i am not sorry for sharing it. I highly recommend going to see this movie, weither you're gay, straight, confused, married, single, or just OTHER. Love, Simon is just a great movie with a killer soundtrack, (I highly recommend getting the vinyl copy as well, its AMAZING). It might not change your life or provide you with greater insight, or that of someone you love or care for, but it'll definitely entertain you, and isn't that all we can ask for.",Love Simon,7228
positive,  I've seen this move 6 times already. One of the best Marvil films.,Black Panther,2697
positive,"  I've watched all of the Marvel movies at least 3 times, including the last Thor and Black Panther. Not feeding into the hype but it is clearly one of the best and is an amazing movie. Wished a few things would have been different but doesn't take away that it is great. I'm still a Cap guy though but this ranks up there with Civil War/Winter Soldier. Can't wait to see Infinity War, hope its just as good or better than Black Panther. BTW, going to see it a 4th time next weekend aka MOVIEPASS baby!",Black Panther,2313
positive,  I've watched it 3 times in theatres. It's a must-see!!!,Coco,5551
positive,  Jack Black played a really good version of a teenage girl and it was awesome to see that personality of him. He is almost like the next Robin Williams in a way of speaking,Jumanji,6851
positive,"  Jack Black says, ""anime"". I know what anime is. XDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD",Jumanji,6481
positive,"  Jumanji - welcome to the jungle, it's a very good movie! Full of adventures and laughter. It brings a lot of creativity and fantasy to the movies.It is about four young people who enter a game and have the mission to pass the stages and win the game to save Jumanji and their lives.This film has a glamorous cast, and a beautiful production. One of the actors who had a brilliant highlight was Nick Jonas, who played Alex, the boy who disappeared and got stuck in the game for twenty years, but who is rescued by his friends afterwards.Jumanji - welcome to the jungle, was a continuation / remake of Jumanji, released in 1995. Many fans of the old movie did not expect good things about the new Jumanji, but fortunately the movie was a success. Jennyffer Ribeiro 2ano B",Jumanji,6265
positive,  Jumanji : Welcome to the Jungle was a very light hearted fun movie to watch. I loved the stereotypes and thought it made the movie very fun. Jack Black as a high school girl and Kevin Heart really made this movie extremely fun to watch.,Jumanji,6191
positive,"  Jumanji 2 was awesome.It has good fundamentals, plays fair with the audience, and invests a strong cast with enough character to elevate the material.",Jumanji,6504
positive,"  Jumanji provides a fresh, enjoyable action adventure for the casual viewer, and a nostalgic, somewhat multi-layered film for those a little more serious in the film watching game.",Jumanji,6497
positive,  Jumanji sequel beats the original by a lot,Jumanji,6200
positive,  Jumanji sequel was an amazing based off the novel. People need to get over their nostalgia. This generation loves it.,Jumanji,6515
positive,"  Jumanji was a fantastic. For anyone one thinks this was just a cash grab, you'll get your moneys worth. Don't listen to the bitter people, this is something new and enjoyable that the entire family will enjoy. One of the best movie of the year so far. Can't wait to buy it on blu-ray.",Jumanji,7042
positive,"  Jumanji was a fun film to watch. A classic go to the theater, grab some food, and have a great couple of hours. The movie is very funny as there are quite a few occasions the whole audience was laughing.",Jumanji,6927
positive,"  Jumanji was excellent, fingers crossed for a 3.",Jumanji,6700
positive,  Jumanji was far more entertaining than Star Wars.,Jumanji,6966
